date,temprature,humidity,wind 
20221022T0600,12.510245,99.41156,5.4119864
20221022T0700,12.610246,98.62822,5.506941
20221022T0800,14.250245,96.422226,3.8773184
20221022T0900,16.400246,88.94405,5.315336
20221022T1000,17.950245,80.54349,8.557102
20221022T1100,19.090246,76.78619,7.42159
20221022T1200,20.030245,71.98866,5.0142193
20221022T1300,20.500246,68.17176,3.6
20221022T1400,20.690245,65.51545,2.52
20221022T1500,20.360245,65.31652,4.198285
20221022T1600,18.100245,79.83564,5.991594
20221022T1700,15.670245,88.94208,6.9153743
20221022T1800,14.970245,91.24405,5.8603754
20221022T1900,14.240245,93.5613,6.193674
20221022T2000,13.600245,93.77526,5.8603754
20221022T2100,13.250245,93.57182,5.3517847
20221022T2200,12.960245,93.5566,5.8603754
20221022T2300,12.120245,94.5775,7.42159
20221023T0000,12.010245,94.383354,6.792466
20221023T0100,12.110246,93.635956,5.6233797
20221023T0200,11.510245,94.67561,6.8777895
20221023T0300,11.470245,93.72702,6.1094027
20221023T0400,11.170245,94.21589,7.289444
20221023T0500,11.040245,93.766884,7.9036193
20221023T0600,10.730246,94.00327,7.491114
20221023T0700,11.360246,92.28444,6.638072
20221023T0800,13.000245,89.12946,7.386582
20221023T0900,14.400246,84.14595,7.6367526
20221023T1000,15.440246,83.87926,13.276144
20221023T1100,17.130245,80.117165,9.659814
20221023T1200,18.270245,73.56816,10.514218
20221023T1300,18.880245,71.12352,5.6233797
20221023T1400,19.200245,71.50952,5.3517847
20221023T1500,18.450245,78.29599,5.771239
20221023T1600,17.390245,87.03759,7.172949
20221023T1700,16.470245,93.67068,8.587338
20221023T1800,16.440247,94.57869,9.387651
20221023T1900,16.160246,95.91797,10.440001
20221023T2000,16.720245,93.8633,12.849528
20221023T2100,16.910246,91.48831,8.373386
20221023T2200,18.530245,72.32571,15.496736
20221023T2300,18.460245,74.617775,13.684735
20221024T0000,17.440245,81.05279,14.417988
20221024T0100,16.610245,83.523155,14.404499
20221024T0200,16.940245,81.51693,15.158522
20221024T0300,16.730246,82.61564,17.698677
20221024T0400,16.260246,85.19095,14.618837
20221024T0500,16.020247,86.7378,9.504273
20221024T0600,15.730246,89.12122,7.289444
20221024T0700,15.760245,88.89151,7.072878
20221024T0800,15.740245,89.47131,9.346143
20221024T0900,15.940246,88.156494,8.699793
20221024T1000,15.480246,90.33087,9.290511
20221024T1100,15.600245,88.87825,14.33234
20221024T1200,16.170246,85.51579,10.931203
20221024T1300,16.590246,84.12251,12.496719
20221024T1400,16.750246,83.75779,11.885453
20221024T1500,17.060246,81.58579,11.542478
20221024T1600,16.120245,83.9586,9.3669195
20221024T1700,14.850245,86.85104,7.5942073
20221024T1800,14.330245,87.20239,7.5942073
20221024T1900,13.710245,89.13025,7.5942073
20221024T2000,13.110246,90.09275,7.2359104
20221024T2100,12.940246,91.40742,7.2359104
20221024T2200,12.020246,92.14153,6.28713
20221024T2300,11.700245,93.80205,7.2
20221025T0000,11.540245,94.80382,6.5693827
20221025T0100,11.380245,95.497444,5.1544156
20221025T0200,11.440246,95.499855,5.6920996
20221025T0300,11.400246,95.946594,6.638072
20221025T0400,11.420245,95.3075,6.28713
20221025T0500,11.160245,95.5526,6.5693827
20221025T0600,10.820246,95.92495,6.151683
20221025T0700,11.360246,95.43272,6.9247384
20221025T0800,13.340245,91.19273,5.634891
20221025T0900,15.400246,83.54366,5.315336
20221025T1000,16.360247,82.73206,5.8048253
20221025T1100,17.320246,76.304924,8.287822
20221025T1200,18.120245,71.11972,8.311245
20221025T1300,18.510244,67.587326,7.5685663
20221025T1400,18.680244,66.20927,5.815978
20221025T1500,18.000246,70.25845,4.6938257
20221025T1600,15.410245,83.8205,5.3517847
20221025T1700,14.130245,88.46121,6.489992
20221025T1800,14.050245,87.40657,8.049845
20221025T1900,14.050245,86.42723,9.19939
20221025T2000,14.020246,85.114204,8.891343
20221025T2100,13.870245,85.893555,6.9153743
20221025T2200,13.830245,86.980446,5.5887027
20221025T2300,13.900246,87.16067,6.193674
20221026T0000,13.570246,90.547165,6.12
20221026T0100,13.110246,93.31708,5.634891
20221026T0200,13.110246,95.690834,8.557102
20221026T0300,13.270246,96.26587,9.9571085
20221026T0400,13.420245,95.387474,9.693296
20221026T0500,13.600245,93.71348,8.049845
20221026T0600,14.020246,91.661446,5.95906
20221026T0700,14.270246,91.316734,6.638072
20221026T0800,15.450245,88.8077,6.519877
20221026T0900,17.200245,81.60396,5.506941
20221026T1000,18.680244,76.821495,9.904906
20221026T1100,19.860245,71.58528,9.585739
20221026T1200,20.800245,69.47977,8.404285
20221026T1300,21.470245,67.79517,6.8777895
20221026T1400,21.760244,65.955574,4.6938257
20221026T1500,21.110245,68.60368,1.484318
20221026T1600,18.400246,82.65924,3.5455887
20221026T1700,15.740245,91.35446,4.198285
20221026T1800,14.290245,96.17172,3.8773184
20221026T1900,13.280245,98.31407,4.072935
20221026T2000,12.710245,98.955444,4.510787
20221026T2100,12.400246,98.429695,3.396233
20221026T2200,12.0602455,96.4184,5.1919937
20221026T2300,11.640245,95.95536,5.8603754
20221027T0000,11.500245,95.183395,7.10031
20221027T0100,11.610246,94.93385,6.9247384
20221027T0200,11.190246,94.78782,6.12
20221027T0300,10.930245,95.28687,5.8048253
20221027T0400,11.0602455,95.35638,6.4096174
20221027T0500,11.070246,94.84597,7.2
20221027T0600,10.740245,94.95859,7.42159
20221027T0700,11.250245,93.84113,7.491114
20221027T0800,13.220245,89.8622,7.5942082
20221027T0900,15.180245,84.014755,6.193674
20221027T1000,16.180246,82.43899,6.9153743
20221027T1100,17.950245,77.713585,8.209263
20221027T1200,19.610245,70.660286,9.585739
20221027T1300,20.810246,66.83226,8.225035
20221027T1400,21.150246,65.95518,7.771331
20221027T1500,20.370245,71.26335,5.95906
20221027T1600,17.180244,85.89897,7.10031
20221027T1700,15.120245,92.57406,8.161764
20221027T1800,14.190246,96.10573,8.78872
20221027T1900,13.730246,96.596725,6.989936
20221027T2000,13.5602455,95.33007,5.6233797
20221027T2100,13.570246,92.361336,5.3999996
20221027T2200,13.240245,88.67662,10.086427
20221027T2300,13.230246,88.43996,8.089993
20221028T0000,13.420245,88.692406,8.311245
20221028T0100,13.370245,88.74702,8.427383
20221028T0200,13.220245,87.96913,7.8954163
20221028T0300,12.860246,89.89333,8.707237
20221028T0400,13.000245,89.42685,8.0899935
20221028T0500,13.470245,86.65568,7.10031
20221028T0600,13.750245,85.42473,6.763786
20221028T0700,14.650246,81.10381,6.9247384
20221028T0800,15.890245,80.47196,8.0899935
20221028T0900,17.820246,76.93663,8.287822
20221028T1000,18.760244,73.270905,7.5942073
20221028T1100,20.260244,69.82621,8.825508
20221028T1200,21.580246,64.85929,9.531505
20221028T1300,22.440245,62.57377,7.5685663
20221028T1400,22.970245,61.253506,6.9153743
20221028T1500,22.210245,67.20646,5.3517847
20221028T1600,18.190245,82.68715,5.904439
20221028T1700,15.870245,89.36506,4.73506
20221028T1800,14.800245,92.91945,4.379589
20221028T1900,14.0602455,94.29206,5.3999996
20221028T2000,14.090245,92.81894,5.937272
20221028T2100,14.010245,91.178856,5.6920996
20221028T2200,13.350245,91.31435,3.096837
20221028T2300,13.550245,88.880554,6.151683
20221029T0000,13.280245,88.73915,6.792466
20221029T0100,13.000245,88.65547,6.9153743
20221029T0200,13.250245,87.15492,5.6002855
20221029T0300,12.590245,89.15404,5.1919937
20221029T0400,11.990245,90.36713,6.638072
20221029T0500,11.850245,90.17441,6.489992
20221029T0600,11.260245,92.340096,6.28713
20221029T0700,11.660245,89.977585,6.489992
20221029T0800,13.780245,85.76979,6.989936
20221029T0900,16.540245,75.776245,7.42159
20221029T1000,18.260244,71.28666,5.3517847
20221029T1100,20.140245,65.01311,7.2
20221029T1200,21.640245,62.555965,7.072878
20221029T1300,22.260244,61.72784,6.489992
20221029T1400,22.270245,64.25705,5.0142193
20221029T1500,21.150246,71.86744,4.3349743
20221029T1600,17.960245,85.92205,5.6233797
20221029T1700,15.680245,92.54562,4.896529
20221029T1800,14.450245,94.37149,6.28713
20221029T1900,13.680245,95.20943,6.87779
20221029T2000,13.230246,95.317245,6.28713
20221029T2100,13.160245,93.3198,5.3517847
20221029T2200,12.610246,92.05668,5.315336
20221029T2300,12.500245,90.76934,5.991594
20221030T0000,12.110246,90.43698,5.634891
20221030T0100,11.780245,92.43513,3.8773184
20221030T0200,11.320246,92.7795,3.6
20221030T0300,10.740245,93.62424,5.3999996
20221030T0400,10.390245,93.54145,5.634891
20221030T0500,10.420245,93.29041,5.6920996
20221030T0600,10.430245,93.41727,6.0347
20221030T0700,11.250245,90.79769,5.95906
20221030T0800,12.790245,87.51835,6.989936
20221030T0900,15.360246,80.98565,6.4096174
20221030T1000,17.180244,76.58353,5.937272
20221030T1100,18.710245,72.16958,5.154415
20221030T1200,20.210245,69.09488,5.495161
20221030T1300,21.040245,66.23228,4.6938252
20221030T1400,21.630245,63.95124,4.3349743
20221030T1500,21.130245,63.674892,3.8268526
20221030T1600,18.860245,76.10582,5.6233797
20221030T1700,14.620245,90.08977,5.937272
20221030T1800,13.450245,92.47622,4.6938252
20221030T1900,11.880245,94.31413,3.7585104
20221030T2000,10.8102455,95.7957,2.6208394
20221030T2100,10.390245,95.84388,2.6208394
20221030T2200,10.550245,94.31156,4.3349743
20221030T2300,10.230246,94.29531,4.2136917
20221031T0000,10.100245,93.65188,4.510787
20221031T0100,10.120245,92.95702,4.3349743
20221031T0200,10.160245,92.205635,5.1165614
20221031T0300,10.210245,90.841415,4.3349743
20221031T0400,10.030245,90.45721,3.6
20221031T0500,9.510245,91.59722,3.7064266
20221031T0600,8.910245,93.96881,3.7064266
20221031T0700,9.640245,91.85689,4.39436
20221031T0800,11.130245,90.05601,5.3517847
20221031T0900,12.680245,87.62494,4.6938257
20221031T1000,14.160245,82.12539,4.6102495
20221031T1100,15.430245,79.349625,5.154415
20221031T1200,16.650246,75.9448,5.8603754
20221031T1300,18.350245,69.45237,6.489992
20221031T1400,18.700245,66.961006,5.3517847
20221031T1500,18.080246,71.770035,2.8116899
20221031T1600,16.060246,77.88302,2.3051248
20221031T1700,14.030245,85.967575,3.7585104
20221031T1800,12.5602455,91.808495,4.39436
20221031T1900,11.930245,93.68889,4.6938257
20221031T2000,11.540245,95.05786,3.8773184
20221031T2100,11.680245,94.68349,3.319036
20221031T2200,11.830245,94.94355,5.6920996
20221031T2300,11.870245,95.326096,7.24486
20221101T0000,12.290245,93.271904,7.342588
20221101T0100,12.490245,93.59384,6.489992
20221101T0200,12.440246,94.84392,6.0347
20221101T0300,13.330245,91.555275,7.2805495
20221101T0400,14.020246,89.51034,10.703569
20221101T0500,14.410245,89.42384,9.605998
20221101T0600,14.410245,89.836975,7.072878
20221101T0700,14.320246,90.72146,6.162207
20221101T0800,14.840245,89.63475,7.69592
20221101T0900,15.570246,87.77882,8.39657
20221101T1000,15.860246,86.04434,7.9036193
20221101T1100,16.550245,81.78659,8.287822
20221101T1200,16.630245,79.68043,11.4862
20221101T1300,16.640245,76.79975,10.685391
20221101T1400,16.300245,74.14623,10.948973
20221101T1500,15.960245,71.65593,10.163227
20221101T1600,14.590245,76.31264,6.8777895
20221101T1700,13.260245,80.314644,5.4833565
20221101T1800,12.270246,84.6872,6.28713
20221101T1900,11.590245,87.223816,5.3999996
20221101T2000,10.080245,91.638115,5.1544156
20221101T2100,8.770246,94.154274,3.7585104
20221101T2200,8.260245,95.428795,4.2136917
20221101T2300,8.420245,94.78363,4.452954
20221102T0000,9.110246,93.97986,5.0142193
20221102T0100,10.0602455,92.2616,4.3498964
20221102T0200,10.840245,90.5825,5.2416787
20221102T0300,10.800245,89.84634,5.4477882
20221102T0400,10.890245,90.402756,5.771239
20221102T0500,10.620245,91.55222,6.0347
20221102T0600,10.570246,92.04582,5.95906
20221102T0700,11.170245,89.63442,6.792466
20221102T0800,12.200245,86.002144,7.289445
20221102T0900,13.280245,80.58831,5.991594
20221102T1000,13.700245,81.19027,8.209263
20221102T1100,14.540245,75.69233,6.8777895
20221102T1200,15.330245,69.96483,6.696387
20221102T1300,15.920245,66.63565,6.1305785
20221102T1400,16.060246,66.39689,4.510787
20221102T1500,15.530245,71.23845,1.08
20221102T1600,13.130245,82.09965,3.8773184
20221102T1700,10.710245,90.57238,6.489992
20221102T1800,9.340245,92.97205,4.510787
20221102T1900,8.550245,94.79012,4.3349743
20221102T2000,7.5502453,96.5885,3.8268526
20221102T2100,6.8002453,97.36692,3.319036
20221102T2200,7.290245,94.791595,3.8773184
20221102T2300,6.8702455,94.37533,4.829907
20221103T0000,6.360245,94.80892,4.8433046
20221103T0100,5.8202453,95.91545,5.3999996
20221103T0200,5.5902452,96.37685,5.00128
20221103T0300,5.6202455,96.71628,6.193674
20221103T0400,5.6402454,96.04185,6.12
20221103T0500,5.7402453,96.85641,6.12
20221103T0600,6.170245,97.54992,6.696387
20221103T0700,6.650245,97.49729,6.6087217
20221103T0800,7.7002454,95.14029,7.0911775
20221103T0900,9.320246,91.20824,8.534353
20221103T1000,10.8102455,88.39682,10.464798
20221103T1100,11.880245,85.909424,11.681987
20221103T1200,12.350245,83.67459,11.753877
20221103T1300,12.610246,83.53766,9.931042
20221103T1400,12.770246,83.44511,8.435069
20221103T1500,12.650246,83.937256,8.427383
20221103T1600,11.830245,88.72959,9.339208
20221103T1700,11.470245,90.87539,10.383987
20221103T1800,11.190246,92.149284,10.028439
20221103T1900,11.070246,93.642426,8.654986
20221103T2000,11.370245,92.16109,10.009036
20221103T2100,11.850245,88.314354,15.349684
20221103T2200,11.220245,84.735886,14.05845
20221103T2300,10.8102455,87.382,13.70839
20221104T0000,10.580245,88.015335,12.475961
20221104T0100,10.370245,87.755424,10.44
20221104T0200,9.900246,89.09895,7.653705
20221104T0300,9.630245,89.196655,6.297428
20221104T0400,9.220245,89.83554,5.937272
20221104T0500,8.3102455,92.46001,7.208994
20221104T0600,8.090245,91.49247,6.489992
20221104T0700,8.030246,91.42472,4.5536795
20221104T0800,9.000245,90.68467,6.1305785
20221104T0900,10.420245,83.31741,5.00128
20221104T1000,11.030245,79.00568,3.96
20221104T1100,11.050245,79.28043,4.452954
20221104T1200,11.020246,79.60296,5.771239
20221104T1300,10.920245,79.69711,6.638072
20221104T1400,10.760245,80.99706,7.7879906
20221104T1500,10.490245,81.68481,9.504272
20221104T1600,9.330245,87.170616,8.891344
20221104T1700,8.820246,87.41846,6.28713
20221104T1800,8.770246,87.65515,5.4477882
20221104T1900,8.550245,88.24089,4.896529
20221104T2000,8.440246,89.273384,5.1165614
20221104T2100,8.340245,90.88212,6.193674
20221104T2200,7.900245,92.11313,7.10031
20221104T2300,7.940245,92.88286,6.696387
20221105T0000,8.100245,93.21405,6.1094027
20221105T0100,8.440246,92.65986,5.3517847
20221105T0200,8.580245,93.179756,5.315336
20221105T0300,8.700245,93.764114,5.8603754
20221105T0400,8.650246,94.01877,5.8603754
20221105T0500,8.500245,93.36705,6.297428
20221105T0600,8.420245,91.391136,4.829907
20221105T0700,8.230246,91.187706,6.9899354
20221105T0800,8.540245,88.17891,7.2
20221105T0900,9.200245,86.32016,7.9932976
20221105T1000,9.870245,87.40605,6.519877
20221105T1100,10.240245,84.09835,6.519877
20221105T1200,10.410245,81.00238,7.6367526
20221105T1300,10.650246,76.37366,7.2805495
20221105T1400,10.620245,75.52736,8.12197
20221105T1500,10.330245,74.33065,4.802999
20221105T1600,8.400246,83.341835,2.5455842
20221105T1700,8.0602455,84.58616,3.6179552
20221105T1800,6.8302455,89.12416,4.510787
20221105T1900,4.960245,94.79993,2.5455842
20221105T2000,3.3402452,97.731384,3.396233
20221105T2100,2.9702454,98.70106,3.319036
20221105T2200,4.3202453,92.10775,4.6800003
20221105T2300,3.5802455,94.85739,4.39436
20221106T0000,4.110245,93.8135,3.5455887
20221106T0100,4.0902452,92.35319,4.6800003
20221106T0200,3.9102454,93.20052,5.692099
20221106T0300,3.6202455,94.589195,5.315336
20221106T0400,3.4402456,96.008125,4.8965297
20221106T0500,3.1402454,98.143906,5.0911684
20221106T0600,2.8002453,98.41438,6.1305785
20221106T0700,2.8402452,97.64397,5.6002855
20221106T0800,3.7002454,95.74735,4.8433046
20221106T0900,4.7402453,92.46711,6.1305785
20221106T1000,6.5302453,84.45277,6.9247384
20221106T1100,7.520245,80.12209,11.91812
20221106T1200,8.350245,77.482506,11.681987
20221106T1300,8.590245,77.1431,7.628263
20221106T1400,8.970245,75.92042,7.208994
20221106T1500,8.910245,77.46848,7.754637
20221106T1600,8.420245,82.881035,5.991594
20221106T1700,7.3302455,89.60736,7.628263
20221106T1800,8.210245,84.36929,8.311245
20221106T1900,8.980246,79.066505,9.565437
20221106T2000,9.300245,74.608185,9.565437
20221106T2100,10.340245,67.39771,7.6367526
20221106T2200,9.340245,84.27636,6.162207
20221106T2300,9.3102455,85.326416,6.5693827
20221107T0000,9.010245,87.197205,6.5693827
20221107T0100,9.490245,85.17126,7.42159
20221107T0200,9.020246,87.62014,8.311245
20221107T0300,8.120246,89.67793,6.924738
20221107T0400,7.9502454,91.10291,6.489992
20221107T0500,7.730245,91.08563,6.162207
20221107T0600,7.500245,91.25741,5.8048253
20221107T0700,7.880245,90.53123,5.8048253
20221107T0800,9.5602455,86.3598,7.6367526
20221107T0900,11.340245,82.19395,8.311245
20221107T1000,13.410245,73.32686,8.905908
20221107T1100,14.800245,67.94395,10.495713
20221107T1200,15.690246,63.977097,11.966954
20221107T1300,16.380245,59.80826,12.55879
20221107T1400,16.290245,60.112804,6.9153743
20221107T1500,15.130245,66.46392,5.6233797
20221107T1600,14.160245,69.539,3.96
20221107T1700,9.890245,87.76783,4.6102495
20221107T1800,8.030246,94.698784,4.1046314
20221107T1900,7.290245,97.31532,3.8773184
20221107T2000,6.500245,98.78691,4.829907
20221107T2100,6.3402452,97.75903,5.1919937
20221107T2200,5.8902454,96.32195,6.792466
20221107T2300,5.520245,95.49883,7.8954163
20221108T0000,5.480245,94.96169,7.9036193
20221108T0100,5.380245,94.42343,7.42159
20221108T0200,5.3302455,93.75781,6.489992
20221108T0300,5.000245,93.737076,6.489992
20221108T0400,4.960245,93.86714,6.4096174
20221108T0500,5.0902452,93.54438,6.4096174
20221108T0600,5.520245,93.04645,6.989936
20221108T0700,6.270245,91.41613,7.4128532
20221108T0800,7.6202455,87.842094,8.557102
20221108T0900,9.680245,84.260414,8.373386
20221108T1000,11.440246,80.3775,10.446206
20221108T1100,13.590245,70.52082,11.901798
20221108T1200,15.350245,63.163105,12.682018
20221108T1300,16.540245,58.757587,9.9571085
20221108T1400,16.520247,61.699074,7.0911775
20221108T1500,15.490245,67.1756,6.989936
20221108T1600,12.670245,80.773796,7.9036193
20221108T1700,11.210245,86.303116,7.24486
20221108T1800,10.390245,90.547295,6.297428
20221108T1900,10.350245,90.66724,6.12
20221108T2000,10.200245,91.3359,5.634891
20221108T2100,9.950245,90.266045,4.3498964
20221108T2200,9.690246,87.02875,8.707237
20221108T2300,10.130245,84.83813,8.854829
20221109T0000,10.410245,84.35016,6.439876
20221109T0100,10.590245,83.22522,5.692099
20221109T0200,10.840245,86.852036,5.815978
20221109T0300,10.910245,92.31748,6.4799995
20221109T0400,11.020246,94.97122,8.287822
20221109T0500,11.420245,94.54468,9.6932955
20221109T0600,11.470245,95.437195,10.163227
20221109T0700,11.600245,95.88984,9.511088
20221109T0800,11.680245,95.31829,9.290511
20221109T0900,12.280245,94.14523,8.587338
20221109T1000,13.110246,88.72425,10.630672
20221109T1100,13.360246,88.86419,10.446206
20221109T1200,13.5602455,89.295135,10.703569
20221109T1300,13.210245,91.91208,11.440979
20221109T1400,12.720245,94.416916,8.39657
20221109T1500,12.540245,95.923874,7.9036193
20221109T1600,12.3102455,95.97938,6.5693827
20221109T1700,12.160245,94.95795,7.2359104
20221109T1800,11.930245,95.96585,5.4477882
20221109T1900,11.690246,96.535034,6.638072
20221109T2000,11.510245,96.78744,6.8777895
20221109T2100,11.350245,96.71792,6.9153743
20221109T2200,11.340245,94.47749,3.8773184
20221109T2300,11.210245,94.85235,4.3498964
20221110T0000,10.240245,96.55225,3.8268526
20221110T0100,10.240245,97.205605,3.8268526
20221110T0200,9.490245,98.84389,3.7064266
20221110T0300,10.130245,97.79428,2.8799999
20221110T0400,10.030245,97.7259,3.8268526
20221110T0500,9.580245,98.245285,4.6938252
20221110T0600,8.670245,98.56059,4.1046314
20221110T0700,8.950245,96.31012,3.671294
20221110T0800,9.380245,95.02464,5.3999996
20221110T0900,10.3102455,92.90567,5.4119864
20221110T1000,11.370245,88.98813,4.1046314
20221110T1100,12.420245,85.334305,3.396233
20221110T1200,13.200245,81.99866,2.3051248
20221110T1300,13.800245,78.313995,5.315336
20221110T1400,14.010245,76.421425,6.489992
20221110T1500,13.160245,82.71261,4.6102495
20221110T1600,11.390245,85.50704,3.219938
20221110T1700,8.980246,94.35893,7.0911775
20221110T1800,7.500245,97.38909,5.937272
20221110T1900,6.750245,97.29782,4.1046314
20221110T2000,6.520245,95.87982,3.8773184
20221110T2100,6.3202453,95.27107,4.32
20221110T2200,5.9302454,94.91885,4.072935
20221110T2300,5.6202455,95.63776,4.5820518
20221111T0000,5.6002455,95.502716,4.198285
20221111T0100,5.250245,95.35128,3.396233
20221111T0200,4.900245,95.19906,2.7416782
20221111T0300,5.5502453,93.114,2.6208394
20221111T0400,5.860245,92.48275,5.0911684
20221111T0500,6.1202455,93.41326,7.2805495
20221111T0600,6.110245,93.67468,4.8433046
20221111T0700,6.3502455,92.77677,5.00128
20221111T0800,6.940245,93.07555,5.6920996
20221111T0900,8.110246,91.49397,6.0347
20221111T1000,9.410245,90.28358,6.28713
20221111T1100,10.380245,86.803825,6.12
20221111T1200,11.230246,83.42104,6.12
20221111T1300,11.910245,80.00915,5.3999996
20221111T1400,12.070246,80.52391,5.3999996
20221111T1500,11.180245,85.54141,3.8268526
20221111T1600,10.480246,85.57876,4.0249224
20221111T1700,8.500245,93.17479,3.8939953
20221111T1800,7.8002453,94.88308,3.6
20221111T1900,7.2002454,95.512,3.5455887
20221111T2000,6.750245,94.10628,4.5536795
20221111T2100,6.6402454,93.446205,4.8433046
20221111T2200,6.2002454,93.74581,4.510787
20221111T2300,6.210245,93.74642,5.1165614
20221112T0000,6.0802455,93.018745,4.8433046
20221112T0100,6.0502453,91.784805,4.6102495
20221112T0200,6.170245,90.70488,5.1165614
20221112T0300,6.1802454,90.19722,5.3999996
20221112T0400,5.920245,92.87751,5.3999996
20221112T0500,5.4902453,92.58664,5.1165614
20221112T0600,5.7402453,91.37415,5.1165614
20221112T0700,5.520245,93.11199,5.0911684
20221112T0800,6.3102455,92.25585,5.3999996
20221112T0900,7.3102455,91.43314,4.072935
20221112T1000,7.880245,90.656784,5.8603754
20221112T1100,8.710245,87.346664,5.904439
20221112T1200,9.220245,84.611626,5.634891
20221112T1300,9.640245,84.48797,5.904439
20221112T1400,9.700245,86.612686,4.39436
20221112T1500,9.640245,88.953636,2.5959969
20221112T1600,9.530245,86.41592,2.9024127
20221112T1700,7.9702454,93.78641,3.7064266
20221112T1800,7.6202455,94.481606,3.5455887
20221112T1900,6.9902453,95.90046,3.7585104
20221112T2000,6.3102455,95.80364,4.5536795
20221112T2100,6.1202455,96.66817,4.2136917
20221112T2200,5.5702453,94.83316,2.5959969
20221112T2300,5.4502454,94.22836,4.510787
20221113T0000,5.230245,92.568085,4.5820518
20221113T0100,5.2002454,91.524796,4.510787
20221113T0200,4.900245,91.56575,4.6800003
20221113T0300,4.5102453,91.66484,4.6102495
20221113T0400,4.4902453,91.9898,4.3349743
20221113T0500,4.6402454,90.38053,4.39436
20221113T0600,4.3302455,90.93478,3.7064266
20221113T0700,4.2902455,91.974335,3.8268526
20221113T0800,5.2802453,88.91184,3.6
20221113T0900,6.0502453,88.548935,3.219938
20221113T1000,6.4502454,87.289505,3.4152596
20221113T1100,6.900245,85.51686,4.8965297
20221113T1200,7.1602454,84.8898,6.1094027
20221113T1300,7.420245,83.562614,4.1046314
20221113T1400,7.3502455,84.43805,4.1046314
20221113T1500,7.150245,89.09204,4.829907
20221113T1600,7.3702455,84.44058,6.489992
20221113T1700,6.0802455,89.61896,4.829907
20221113T1800,5.190245,93.15547,3.319036
20221113T1900,4.7602453,95.798904,4.5820518
20221113T2000,4.5902452,95.926346,5.6233797
20221113T2100,4.6402454,96.20024,5.315336
20221113T2200,4.4802456,93.239494,5.904439
20221113T2300,4.2002454,93.885994,6.1305785
20221114T0000,4.1602454,94.68793,5.692099
20221114T0100,4.2602453,94.15707,6.297428
20221114T0200,4.2902455,94.35975,5.8603754
20221114T0300,4.610245,95.183876,7.8954163
20221114T0400,4.6002455,95.72356,8.942214
20221114T0500,5.2402453,94.34887,8.669949
20221114T0600,6.170245,92.11644,8.942214
20221114T0700,7.0102453,90.1433,9.387651
20221114T0800,7.8102455,89.401764,9.793059
20221114T0900,8.790245,86.573555,9.726664
20221114T1000,9.870245,89.768105,10.799999
20221114T1100,10.600245,89.70782,12.661564
20221114T1200,11.500245,86.626854,15.546833
20221114T1300,12.260245,80.11514,15.175612
20221114T1400,12.860246,78.11379,13.570615
20221114T1500,12.870245,75.71333,12.661564
20221114T1600,12.320246,77.604095,10.105681
20221114T1700,11.550245,79.95572,8.699793
20221114T1800,10.610246,85.53512,7.9036193
20221114T1900,9.420245,90.47001,7.24486
20221114T2000,8.350245,94.19604,6.439876
20221114T2100,7.9502454,95.54612,6.489992
20221114T2200,8.040245,93.403336,7.4128532
20221114T2300,8.000245,93.78816,7.8954163
20221115T0000,7.900245,93.97663,9.021574
20221115T0100,8.640245,90.90583,9
20221115T0200,9.100245,88.23374,7.289445
20221115T0300,9.520246,87.01088,6.6185193
20221115T0400,9.550245,87.67374,6.830519
20221115T0500,9.620245,88.34456,5.8603754
20221115T0600,9.480246,89.3055,6.0347
20221115T0700,9.230246,91.32644,7.289445
20221115T0800,9.540245,89.80135,8.435069
20221115T0900,9.930245,89.040825,7.8954163
20221115T1000,10.260245,90.414024,9
20221115T1100,10.960245,89.85961,9.673221
20221115T1200,11.880245,86.02552,9.1641035
20221115T1300,12.230246,83.04011,9.085988
20221115T1400,12.230246,83.377594,8.587338
20221115T1500,11.790245,85.43631,7.8954163
20221115T1600,11.570246,85.933624,7.7043357
20221115T1700,10.860246,88.461494,6.297428
20221115T1800,10.430245,89.51073,5.6233797
20221115T1900,9.940246,91.62813,5.1919937
20221115T2000,9.800245,92.747826,6.12
20221115T2100,9.570246,94.71102,7.9932966
20221115T2200,9.980246,95.95752,5.7599998
20221115T2300,9.970245,96.8045,6.792466
20221116T0000,9.920245,96.86836,7.9932966
20221116T0100,10.140245,95.9637,9
20221116T0200,10.640245,94.37974,9.826088
20221116T0300,10.530245,93.80248,9.779817
20221116T0400,9.860246,94.8537,8.557102
20221116T0500,9.160245,94.62628,6.9899354
20221116T0600,9.150246,94.1105,6.9899354
20221116T0700,9.170245,94.047356,6.130579
20221116T0800,9.630245,93.6253,4.379589
20221116T0900,11.090245,88.30322,6.162207
20221116T1000,12.380245,81.944046,7.24486
20221116T1100,13.100245,76.579834,8.404285
20221116T1200,13.620245,72.572716,10.739832
20221116T1300,13.940246,69.96896,10.703569
20221116T1400,14.020246,68.94427,9.085988
20221116T1500,12.900246,75.71851,6.519877
20221116T1600,12.520246,72.91066,6.28713
20221116T1700,10.220245,83.234375,6.12
20221116T1800,9.190246,87.03597,7.386582
20221116T1900,7.8002453,92.55316,6.8777895
20221116T2000,7.2402453,95.38169,6.4096174
20221116T2100,7.9102454,93.137825,5.8603754
20221116T2200,8.660245,91.976616,9.504273
20221116T2300,8.8102455,92.93874,10.495713
20221117T0000,9.330245,90.46274,11.298495
20221117T0100,9.900246,87.22974,11.770403
20221117T0200,10.5602455,84.71527,11.91812
